alt,Mach,TRA,T2,unit,cycle,Fc,hs,RUL,T48,T50,P50,Wf,Nf,Nc,T24,T30,P15,P21,P24,Ps30,P40,P2,T40,P30,P45,W21,W22,W25,W31,W32,W48,W50,SmFan,SmLPC,SmHPC,phi,fan_eff_mod,fan_flow_mod,LPC_eff_mod,LPC_flow_mod,HPC_eff_mod,HPC_flow_mod,HPT_eff_mod,HPT_flow_mod,LPT_eff_mod,LPT_flow_mod
21996.0,0.6301890015602111,70.57566833496091,498.4707233231595,1.0,24.0,2.0,0.0,54.0,1654.0553862850397,1106.132881919455,10.479181904794725,2.2923288186043047,2045.5677788975825,8250.528424749446,565.0861277451917,1331.5199602034925,13.265208942220275,13.46721720022365,16.274014938975874,220.31219490402376,225.10652542922975,10.800024165035875,2563.370029416902,235.71363919291,41.105396634416046,1942.8383978511501,168.51821519415824,168.51658478552974,19.414771577790773,11.648862946674425,157.8501704981685,167.110051451791,19.817549546390275,8.562975154911719,29.961231621250974,38.812059916975954,0.0,0.0,-0.0013131913676854,-0.0013440666830249,-0.0005100100882723,-0.0009482276824025,0.0,0.0,0.0,0.0
25297.0,0.6725879907608029,79.6283416748047,503.986224614324,1.0,25.0,2.0,0.0,53.0,1715.3903966191501,1147.403361209975,11.9435956461766,2.722228838116325,2124.147694754105,8366.250388381166,575.283035112776,1367.44574162234,14.677270570959601,14.900782305542698,17.583672750973598,254.59151381969798,259.35713675096747,11.814696129674749,2651.6892497756653,271.578153665935,47.8811710122434,2114.228295048055,185.84201639892848,185.83884974456703,21.460964126076952,12.87657847564615,174.3704122602235,184.5869559096875,19.4805744473779,9.143976424221101,30.74755091763255,40.1905237759216,0.0,0.0,-0.0013385430606146,-0.0013573236073228,-0.0004944935279004,-0.0009625957304874,0.0,0.0,0.0,0.0
19355.25,0.6080602258443832,76.2885208129883,507.632836460162,1.0,26.0,2.0,0.0,52.0,1734.8697161356672,1165.29143035432,12.709214068365199,2.9744319870601226,2132.4935269193024,8406.625862343424,584.5945858992304,1380.2123485279126,15.208950548467474,15.440558932454199,18.12111730861095,273.51629357193275,278.04603734194524,12.528174051915824,2679.2843148018997,291.1476830805705,51.74561698198246,2195.158440256795,195.00704033236775,194.99458178301074,22.54248497311812,13.525490983870874,183.27445330881227,193.99042150681248,20.20767120070665,9.09611367791697,31.126729740606148,40.47669279335857,0.0,0.0,-0.0013636810353259,-0.001373668857116,-0.0004859421338619,-0.000983275089277,0.0,0.0,0.0,0.0
22845.0,0.636677980422974,77.07952880859379,504.948383702713,1.0,27.0,2.0,0.0,51.0,1720.72628540544,1171.78992088116,12.1181901378264,3.0930830262019597,2113.21127585685,8401.415309292572,587.76366824631,1378.1365269105302,15.149057217644,15.379753520450699,18.6929545187471,280.640091582443,285.223315969959,11.8392068110328,2658.42008141784,298.663158083727,53.1750577840069,2217.46809766436,197.215470360246,197.22849874218102,22.8063664139202,13.683819848352098,185.63169037321302,196.477574568235,20.3533682082018,9.23772094076633,30.8625972367415,40.1021266491476,0.0,0.0,-0.0013893552067936,-0.0013927436364768,-0.000484969204681,-0.001009703121069,0.0,0.0,0.0,0.0
22971.0,0.631070971488953,76.0248489379883,506.00279678741697,1.0,28.0,2.0,0.0,50.0,1734.0712960659303,1151.77450823143,12.501736516517902,2.73919716261877,2144.1080508424498,8391.62604801314,577.5823656004641,1375.58800427198,15.022676365762598,15.251448087068601,17.7436761322755,261.446910724195,266.344391835998,12.2689022139925,2678.4546839023897,278.89465113717,49.0836665710199,2143.74487129048,190.004670357132,190.003543577863,21.952918585135002,13.171751151080999,178.463221415547,188.89937675073398,20.2191954475683,9.17975112417717,31.2435645001712,40.583473631527,0.0,0.0,-0.0014165221045988,-0.001414232051732,-0.000492167588596,-0.0010413056833804,0.0,0.0,0.0,0.0
21995.0,0.6465060114860529,75.4975128173828,501.6932768483365,1.0,29.0,2.0,0.0,49.0,1734.5602858101702,1151.089173321,10.9021697106279,2.7808478656637803,2133.308662118085,8403.21377545752,578.649552342601,1379.1870956042303,13.9915757406854,14.2046454220156,17.12225581376285,253.44139670448652,257.655705663944,11.152052124624051,2678.990957341155,269.7965504334495,47.76454963422765,2105.39424164564,183.455750078891,183.45680053944596,21.179584563722052,12.707750738233251,172.193863985207,182.28413181529203,20.305822274758853,9.143873956734069,29.51156338810635,40.491996581049605,0.0,0.0,-0.0014463170661474,-0.0014378699934066,-0.0005080931225282,-0.001077510350015,0.0,0.0,0.0,0.0
19595.0,0.600767970085144,78.2220993041992,506.881578228985,1.0,30.0,2.0,0.0,48.0,1768.7863173831302,1183.56339791429,12.490395290277801,3.2221323519722302,2146.44441998776,8488.19783998218,588.5391582179869,1405.52048353656,15.4466666122015,15.681895037768,18.515665977106103,287.367042627668,292.168107236654,12.148958829233,2727.71325374519,305.935190823722,54.352493129872705,2227.37280812363,201.813860834491,201.81087112674598,23.3476591518468,14.0085954911081,190.08013730113498,201.17957639789398,19.5592085007155,9.33149212376377,31.657311229387805,41.030355411541,0.0,0.0,-0.0014800193970712,-0.0014634520684262,-0.000533247768762,-0.0011177593909774,0.0,0.0,0.0,0.0
20855.0,0.621369004249573,77.16741943359379,503.54795409050496,1.0,31.0,2.0,0.0,47.0,1739.0575795395498,1158.06122505243,11.9683226832469,2.91196046682497,2133.1550386469153,8414.752667155824,582.092687390086,1382.6896919814299,14.655042509949801,14.87821574614195,17.9153809899362,268.87225894069104,273.854972673837,11.83143732297185,2685.433491966795,286.759133689882,50.70071280086185,2165.66310127695,192.72347174840502,192.735675443161,22.275651661723398,13.365390997034048,181.214834065367,191.8091879712465,19.786834789562498,9.170343663936414,30.889395566069453,40.557005674495855,0.0,0.0,-0.0015190116308645,-0.0014908363354369,-0.0005680631395248,-0.0011615221858031,0.0,0.0,0.0,0.0
22296.5,0.634787976741791,78.3099899291992,505.3688083775175,1.0,32.0,2.0,0.0,46.0,1762.010795790035,1173.08805841321,12.3675866134411,3.06878475177231,2149.3187903218004,8464.470055856451,586.0385845559986,1398.1903726395199,15.1708061321158,15.40183363666575,18.368722852439348,281.72322226461,286.576755619819,11.942545480232852,2718.232637289175,300.080372376774,53.007885829646455,2242.3725610561796,202.0461766259105,202.046889899133,23.375538869335102,14.02532332160105,189.980441616439,201.08778047487152,19.4891660685564,9.303475836346399,31.9988388025023,40.968501349124054,0.0,0.0,-0.0015647343330477,-0.0015199466712845,-0.0006128851628336,-0.0012083067627249,0.0,0.0,0.0,0.0
17079.5,0.57133124768734,78.0463180541992,507.2831695533853,1.0,33.0,2.0,0.0,45.0,1788.7652002421526,1191.8264263614299,12.347825129340048,3.31753799619963,2169.7827469713375,8520.656606870962,590.0970416336355,1416.0615143055725,15.349243981866323,15.582988814077526,18.779192553926126,289.4018390776855,294.1411644451335,12.017421013110175,2756.355558679255,308.00121931427555,54.641209137882925,2300.764506588,204.25671139583523,204.25379284771924,23.63622928013685,14.1817375680821,192.32403566072426,203.56197959050152,19.8812868191035,9.433870388158827,31.006737975795048,41.45342144618068,0.0,0.0,-0.001618638172369,-0.0015507726805627,-0.0006679606814286,-0.0012576701839201,0.0,0.0,0.0,0.0
22981.0,0.5681025087833408,78.3978805541992,503.86510562455175,1.0,34.0,2.0,0.0,44.0,1726.936083328095,1155.785044072245,12.377000724762926,2.745925110459442,2139.5464510618676,8364.281176431996,576.6451829575942,1367.1768248090625,14.77244631595315,14.99740742736365,17.80672841391835,260.4241528737567,265.41321526517123,11.9549952625444,2668.654477701035,277.9195971363048,48.938185899020255,2087.844146064392,191.83025436821328,191.8320464749745,22.168910489856373,13.301346293913825,180.05367580614424,190.60639211450425,19.3192113561822,9.565278740213268,33.177860161584746,40.53325749020439,0.0,0.0,-0.0016821352087834,-0.0015833671497656,-0.0007334267862269,-0.0013092275338768,0.0,0.0,0.0,0.0
20809.0,0.624770998954773,76.0248489379883,505.776006574947,1.0,35.0,2.0,0.0,43.0,1766.9229641700201,1179.431029566645,12.30853658145135,3.1503395919464703,2146.901567049045,8482.8690586851,586.120211955792,1404.322549334795,15.1085175810889,15.3385965290243,18.0712762509671,277.0998575203,282.0552241591465,12.001431423287851,2724.80715260417,295.345784459839,52.4858264041505,2146.44819583184,195.7063599989575,195.706807801516,22.626616671554096,13.575970002932449,184.1466140578185,194.906398381918,19.8738143688384,9.208787274406465,31.891664955515452,40.956796356394804,0.0,0.0,-0.0017565515122317,-0.0016178411396266,-0.0008093036632282,-0.0013626593123913,0.0,0.0,0.0,0.0
14824.0,0.566433012485504,60.1167602539063,507.15845003004955,1.0,36.0,2.0,0.0,42.0,1649.2088634893048,1138.3197409156724,12.444949919924726,2.6445819737436973,1984.0595793869925,8298.653888203884,577.1300675081845,1346.568221391255,15.1452251886359,15.375863135670976,18.408763011809224,252.5724420804715,257.463715327572,12.251990913914874,2554.8612359183903,269.59551343201224,47.37687889420242,2196.9424853540127,187.15529298313874,187.15781198335878,21.61676654053423,12.970059924320525,175.5040419085795,185.808711640671,20.0884549017811,8.229082131901585,31.12874449926475,38.21633505867658,0.0,0.0,-0.0018430833162917,-0.0016543569002072,-0.0008954916759602,-0.0014177170841503,0.0,0.0,0.0,0.0
21996.0,0.6301890015602111,70.57566833496091,498.4707233231595,1.0,37.0,2.0,0.0,41.0,1655.16953978853,1106.9947701118124,10.478677438472126,2.2936444290157323,2045.5677788803428,8250.782975682476,565.1013326555573,1332.040179673625,13.265287867740575,13.4672973276554,16.274559717365875,220.275356638418,225.070574024881,10.800024165035875,2565.0375507550225,235.67599374333074,41.098648714736,1942.785649733265,168.43333788697575,168.42862870764424,19.4043817660905,11.642629059654276,157.76575877102073,167.02063374369075,19.813318190499775,8.560225206484148,29.99412688282145,38.84094935718817,0.0,0.0,-0.0019427589175224,-0.0016931188795564,-0.0009917733134003,-0.00147422729138,0.0,0.0,0.0,0.0
11746.0,0.5181120038032531,60.644100189209006,512.933633018024,1.0,38.0,2.0,0.0,40.0,1682.60273835913,1178.72953463575,13.849150047973401,3.04643705667918,2002.6614335694799,8367.82216509963,585.17386689591,1368.1994230816802,16.4909734395666,16.7421050147884,20.0621539673082,289.817173924515,295.29602990467004,13.4484206682678,2603.0897521306197,309.210502517979,54.356384460883206,2300.90331688512,210.854697134142,210.850961321989,24.415519806160003,14.649311883696,198.364806273816,209.96228036293,19.1048963861001,9.31751859312036,30.454677441805803,38.8485649230171,0.0,0.0,-0.0020564084485133,-0.0017343631747689,-0.0010978205062579,-0.0015320931925209,0.0,0.0,0.0,0.0
23788.0,0.642789006233215,79.4525604248047,505.68304511232776,1.0,39.0,2.0,0.0,39.0,1729.940867350215,1164.2565324893026,12.375538010615951,2.989775425212888,2145.9368097919773,8377.45334483976,585.981191601717,1371.4985973607074,15.55860659974095,15.79553969516845,18.387354892626824,277.91605551708074,282.98589364916677,11.877973021422825,2672.9074964962374,296.32030748603825,52.60405351046593,2188.68437659999,196.1507427269905,196.14715501267074,22.678632685871772,13.607179611523026,184.444340129886,195.2408132056745,19.875021477987048,9.381224060281106,30.67203332848995,40.587523833804504,0.0,0.0,-0.0021846434772505,-0.0017783458406416,-0.0012132076544802,-0.0015912949461509,0.0,0.0,0.0,0.0
22995.0,0.6614999771118161,74.8822784423828,497.91245371067004,1.0,40.0,2.0,0.0,38.0,1740.65369178285,1156.26875821256,10.4564691882116,2.84451628151251,2133.20648104656,8420.109139262171,578.8369480044851,1384.6701929969101,13.4277497204477,13.632233218728599,16.668146062251598,252.458229515121,256.600177029659,10.783171589937,2687.5454507499103,268.691284847811,47.8274699178129,2041.9325240001801,178.964230789804,178.963219561042,20.6487803106481,12.3892681863888,167.90851482052202,177.74422662171298,20.289299636737198,8.96738312130228,30.819840447418102,40.5591173622191,0.0,0.0,-0.002327848117987,-0.0018253305228935,-0.0013374305192848,-0.0016518879132217,0.0,0.0,0.0,0.0
