fan_eff_mod,fan_flow_mod,LPC_eff_mod,LPC_flow_mod,HPC_eff_mod,HPC_flow_mod,HPT_eff_mod,HPT_flow_mod,LPT_eff_mod,LPT_flow_mod
0.0,0.0,-0.00111003269976152,-0.00126683214389416,-0.00044923522916974143,-0.0010770019553218027,0.0,0.0,0.0,0.0
0.0,0.0,-0.001128065168451005,-0.0013176058432897496,-0.00047655983343799927,-0.00112453424242406,0.0,0.0,0.0,0.0
0.0,0.0,-0.0011475708928185427,-0.0013717199020155915,-0.000506040964227334,-0.0011757949698573342,0.0,0.0,0.0,0.0
0.0,0.0,-0.0012871026329742954,-0.0013342892618525134,-0.0005318737179129487,-0.000940708948512863,0.0,0.0,0.0,0.0
0.0,0.0,-0.0013131913676854958,-0.0013440666830249058,-0.000510010088272379,-0.000948227682402587,0.0,0.0,0.0,0.0
0.0,0.0,-0.0013385430606146645,-0.0013573236073228787,-0.0004944935279004828,-0.0009625957304874328,0.0,0.0,0.0,0.0
0.0,0.0,-0.0013636810353259577,-0.0013736688571160415,-0.000485942133861955,-0.0009832750892770758,0.0,0.0,0.0,0.0
0.0,0.0,-0.001389355206793643,-0.0013927436364768752,-0.0004849692046810217,-0.0010097031210690053,0.0,0.0,0.0,0.0
0.0,0.0,-0.0014165221045988451,-0.0014142320517320497,-0.000492167588596,-0.001041305683380448,0.0,0.0,0.0,0.0
0.0,0.0,-0.001446317066147439,-0.001437869993406662,-0.0005080931225282179,-0.001077510350015005,0.0,0.0,0.0,0.0
0.0,0.0,-0.0014800193970712031,-0.0014634520684262305,-0.0005332477687620281,-0.0011177593909774712,0.0,0.0,0.0,0.0
0.0,0.0,-0.001519011630864521,-0.0014908363354369653,-0.0005680631395248463,-0.0011615221858031132,0.0,0.0,0.0,0.0
0.0,0.0,-0.001564734333047723,-0.0015199466712845014,-0.000612885162833682,-0.001208306762724977,0.0,0.0,0.0,0.0
0.0,0.0,-0.0016186381723690925,-0.0015507726805627673,-0.0006679606814286982,-0.0012576701839201619,0.0,0.0,0.0,0.0
0.0,0.0,-0.0016821352087834406,-0.0015833671497656218,-0.0007334267862269457,-0.0013092275338768755,0.0,0.0,0.0,0.0
0.0,0.0,-0.0017565515122317833,-0.0016178411396266376,-0.0008093036632282453,-0.0013626593123913528,0.0,0.0,0.0,0.0
0.0,0.0,-0.0018430833162917763,-0.0016543569002072083,-0.0008954916759602877,-0.0014177170841503123,0.0,0.0,0.0,0.0
0.0,0.0,-0.001942758917522461,-0.001693118879556485,-0.0009917733134003032,-0.0014742272913800545,0.0,0.0,0.0,0.0
0.0,0.0,-0.0020564084485133107,-0.0017343631747689736,-0.0010978205062579724,-0.0015320931925209653,0.0,0.0,0.0,0.0
0.0,0.0,-0.0021846434772505524,-0.0017783458406416446,-0.001213207654480227,-0.0015912949461509372,0.0,0.0,0.0,0.0
0.0,0.0,-0.002327848117987033,-0.0018253305228935726,-0.0013374305192848483,-0.0016518879132217555,0.0,0.0,0.0,0.0
0.0,0.0,-0.002486182983736889,-0.0018755759175477739,-0.0014699309189163648,-0.0017139993000387758,0.0,0.0,0.0,0.0
0.0,0.0,-0.0026596028760267508,-0.0019293235736902309,-0.0016101269350353462,-0.0017778233074149464,0.0,0.0,0.0,0.0
0.0,0.0,-0.002847888605672979,-0.0019867865522536377,-0.001757448093854408,-0.001843614986492088,0.0,0.0,0.0,0.0
0.0,0.0,-0.0030506927846001325,-0.00204813942831373,-0.0019113747415088695,-0.0019116830276317519,0.0,0.0,0.0,0.0
0.0,0.0,-0.003267598841695791,-0.0021135100790893014,-0.0020714805961320817,-0.0019823817247302928,0.0,0.0,0.0,0.0
0.0,0.0,-0.003498191916462948,-0.002182973635656965,-0.0022374772395496643,-0.0020561023629941497,0.0,0.0,0.0,0.0
0.0,0.0,-0.0037421396956295845,-0.002256548895415088,-0.0024092591192638275,-0.002133264273761323,0.0,0.0,0.0,0.0
0.0,0.0,-0.003999280703635534,-0.0023341973973632422,-0.002586947475986545,-0.0022143057859944607,0.0,0.0,0.0,0.0
0.0,0.0,-0.004269717061798019,-0.0024158252567634086,-0.002770931502068097,-0.002299675281670103,0.0,0.0,0.0,0.0
0.0,0.0,-0.004553908315673136,-0.002501287743687181,-0.002961904979266901,-0.0023898225328832386,0.0,0.0,0.0,0.0
0.0,0.0,-0.004852762616520282,-0.002590396475657712,-0.003160896646323452,-0.0024851904638599712,0.0,0.0,0.0,0.0
0.0,0.0,-0.005167721348688972,-0.0026829289825944748,-0.003369292611723322,-0.002586207443186334,0.0,0.0,0.0,0.0
0.0,0.0,-0.005500833234360157,-0.002778640297085704,-0.003588849256684448,-0.0026932801725618283,0.0,0.0,0.0,0.0
0.0,0.0,-0.005854814029982375,-0.0028772761290039514,-0.0038216952671908376,-0.002806787200373711,0.0,0.0,0.0,0.0
0.0,0.0,-0.006233088159528421,-0.002978587104631783,-0.004070321688774693,-0.0029270730534147952,0.0,0.0,0.0,0.0
0.0,0.0,-0.006639809007392886,-0.0030823434902318364,-0.004337559208156365,-0.0030544429499647498,0.0,0.0,0.0,0.0
0.0,0.0,-0.00707985511178066,-0.0031883497811497994,-0.004626542223856774,-0.0031891580337560926,0.0,0.0,0.0,0.0
0.0,0.0,-0.0075588001455322885,-0.003296458522058218,-0.00494065966334877,-0.003331431052244398,0.0,0.0,0.0,0.0
0.0,0.0,-0.008082855327953319,-0.003406582732886726,-0.0052834929251969285,-0.0034814223947957058,0.0,0.0,0.0,0.0
0.0,0.0,-0.00865878375586137,-0.0035187063484680096,-0.005658741757414253,-0.0036392364071945356,0.0,0.0,0.0,0.0
0.0,0.0,-0.009293787048228936,-0.0036328921371006607,-0.006070139313352868,-0.0038049179080086697,0.0,0.0,0.0,0.0
0.0,0.0,-0.00999536563659991,-0.003749286642293873,-0.006521358038792899,-0.003978448849142077,0.0,0.0,0.0,0.0
0.0,0.0,-0.010771154970968103,-0.0038681217902422375,-0.007015908423435578,-0.0041597450862301405,0.0,0.0,0.0,0.0
0.0,0.0,-0.011628740814977022,-0.003989712919617868,-0.007557032982345988,-0.004348653252865639,0.0,0.0,0.0,0.0
0.0,0.0,-0.0125754576424273,-0.004114453115968116,-0.00814759810483352,-0.004544947764196122,0.0,0.0,0.0,0.0
0.0,0.0,-0.013618174887842182,-0.0042428038657828186,-0.00878998660829839,-0.004748328008187885,0.0,0.0,0.0,0.0
0.0,0.0,-0.014763076418734932,-0.004375282180246303,-0.009485993953492679,-0.004958415814720058,0.0,0.0,0.0,0.0
0.0,0.0,-0.016015439061485764,-0.004512444470825117,-0.010236731108766783,-0.005174753321561641,0.0,0.0,0.0,0.0
0.0,0.0,-0.017379416306551355,-0.004654867583230818,-0.011042536990529345,-0.005396801380254737,0.0,0.0,0.0,0.0
0.0,0.0,-0.018857833427851523,-0.00480312750830576,-0.011902903254729993,-0.005623938662245732,0.0,0.0,0.0,0.0
0.0,0.0,-0.020452000167704827,-0.0049577763838229314,-0.012816413972339544,-0.005855461634881558,0.0,0.0,0.0,0.0
0.0,0.0,-0.02216154686133027,-0.005119318476504007,-0.013780702396322158,-0.006090585577120214,0.0,0.0,0.0,0.0
0.0,0.0,-0.023984289409156822,-0.00528818588593113,-0.014792426627277571,-0.006328446795444187,0.0,0.0,0.0,0.0
0.0,0.0,-0.025916127863089063,-0.005464714739514485,-0.015847265521262463,-0.006568106181460964,0.0,0.0,0.0,0.0
0.0,0.0,-0.027950982592742413,-0.005649122649237238,-0.01693993567009451,-0.006808554224439738,0.0,0.0,0.0,0.0
0.0,0.0,-0.030080771063354914,-0.005841488176475768,-0.018064229737338053,-0.007048717555486365,0.0,0.0,0.0,0.0
0.0,0.0,-0.03229542721715899,-0.006041733001651087,-0.019213075869080377,-0.007287467056522339,0.0,0.0,0.0,0.0
0.0,0.0,-0.03458296433673302,-0.006249607422592807,-0.020378617335097427,-0.007523627518407758,0.0,0.0,0.0,0.0
0.0,0.0,-0.0006181216095637303,-0.0005156415397528577,-0.000526305188761783,-0.0010103051982982801,0.0,0.0,0.0,0.0
0.0,0.0,-0.0006191115955194899,-0.000543668704416776,-0.0005195185212623337,-0.000995249372516195,0.0,0.0,0.0,0.0
0.0,0.0,-0.0006252817759814294,-0.0005725204356696293,-0.00051600252712965,-0.0009842213055919905,0.0,0.0,0.0,0.0
0.0,0.0,-0.0006359580200348009,-0.0006016164551544329,-0.0005157044411860357,-0.0009771181657921525,0.0,0.0,0.0,0.0
0.0,0.0,-0.0006504824047702824,-0.0006304282564425622,-0.0005185776857660708,-0.000973858932762371,0.0,0.0,0.0,0.0
0.0,0.0,-0.0006682273920114341,-0.0006584889097070437,-0.0005245830576682846,-0.0009743866408711407,0.0,0.0,0.0,0.0
0.0,0.0,-0.0006886091532628206,-0.0006854014838357952,-0.0005336894509924825,-0.0009786697450787857,0.0,0.0,0.0,0.0
0.0,0.0,-0.0007110997349265031,-0.000710845902245369,-0.0005458741013718033,-0.0009867025796092667,0.0,0.0,0.0,0.0
0.0,0.0,-0.0007352377837276085,-0.0007345840866541629,-0.0005611223519741467,-0.0009985049047927883,0.0,0.0,0.0,0.0
0.0,0.0,-0.0007606375875347637,-0.0007564632847845178,-0.0005794269563296436,-0.001014120562482168,0.0,0.0,0.0,0.0
0.0,0.0,-0.000786996228368469,-0.0007764175222039335,-0.0006007869470566075,-0.0010336152846671621,0.0,0.0,0.0,0.0
0.0,0.0,-0.0008140986911838819,-0.0007944671640314552,-0.0006252061124616928,-0.0010570737226113045,0.0,0.0,0.0,0.0
0.0,0.0,-0.0008418208226631304,-0.0008107166177447524,-0.0006526911343787923,-0.0010845957843536227,0.0,0.0,0.0,0.0
0.0,0.0,-0.000870130087336456,-0.0008253502525545067,-0.0006832494501429541,-0.00111629238617446,0.0,0.0,0.0,0.0
0.0,0.0,-0.0008990841223789747,-0.0008386266525432936,-0.0007168869090028542,-0.001152280738142497,0.0,0.0,0.0,0.0
0.0,0.0,-0.0009288271459180868,-0.000850871358872247,-0.0007536052983709326,-0.0011926792947675145,0.0,0.0,0.0,0.0
0.0,0.0,-0.0009349665736904404,-0.000749769278196141,-0.0007041456616344449,-0.001285748363861301,0.0,0.0,0.0,0.0
0.0,0.0,-0.0009895037815392293,-0.0007462651006134909,-0.0007025603881699984,-0.0012823811947273835,0.0,0.0,0.0,0.0
0.0,0.0,-0.0010447057538391456,-0.0007497477306056661,-0.0007059771285017067,-0.0012846646620927344,0.0,0.0,0.0,0.0
0.0,0.0,-0.0010999246576799942,-0.0007597835777019405,-0.0007143784920653653,-0.0012923675099566828,0.0,0.0,0.0,0.0
0.0,0.0,-0.0011547145371400523,-0.0007759120666684491,-0.0007277763486240895,-0.00130526185812162,0.0,0.0,0.0,0.0
0.0,0.0,-0.0012088488043615507,-0.0007976590461535996,-0.0007462171412726433,-0.0013231298802483015,0.0,0.0,0.0,0.0
0.0,0.0,-0.001262330908752835,-0.0008245500049073626,-0.000769785428108211,-0.0013457697923156438,0.0,0.0,0.0,0.0
0.0,0.0,-0.0013153975576441282,-0.0008561226966293501,-0.0007986054240639788,-0.0013730009691987994,0.0,0.0,0.0,0.0
0.0,0.0,-0.0013685141076986256,-0.0008919387996120386,-0.0008328403955804066,-0.0014046680416498758,0.0,0.0,0.0,0.0
0.0,0.0,-0.0014223620245534044,-0.0009315942769262961,-0.0008726898549762953,-0.001440643868638858,0.0,0.0,0.0,0.0
0.0,0.0,-0.0014778186099118342,-0.0009747281556351109,-0.000918384605365728,-0.0014808313294814007,0.0,0.0,0.0,0.0
0.0,0.0,-0.0015359295103072558,-0.0010210295074566137,-0.000970179796850892,-0.0015251639346969305,0.0,0.0,0.0,0.0
0.0,0.0,-0.0015978748383283278,-0.0010702424859774574,-0.0010283462659799788,-0.0015736053119915902,0.0,0.0,0.0,0.0
0.0,0.0,-0.001664930042559823,-0.001122169354004166,-0.0010931605381630308,-0.001626147681737431,0.0,0.0,0.0,0.0
0.0,0.0,-0.0017384229436249593,-0.0011766715156800926,-0.0011648939716835762,-0.0016828094921655865,0.0,0.0,0.0,0.0
0.0,0.0,-0.0018196885973100268,-0.0012336686481364983,-0.0012438016069092933,-0.0017436324354573925,0.0,0.0,0.0,0.0
0.0,0.0,-0.0019100238391093483,-0.0012931361031856075,-0.0013301113502695349,-0.001808678109241759,0.0,0.0,0.0,0.0
0.0,0.0,-0.002010643496126353,-0.0013551008174978968,-0.0014240141649487607,-0.001878024621055652,0.0,0.0,0.0,0.0
0.0,0.0,-0.002122640312233144,-0.0014196360267170736,-0.0015256559551637449,-0.001951763453729916,0.0,0.0,0.0,0.0
0.0,0.0,-0.0022469506131639946,-0.0014868551223310485,-0.0016351318153707444,-0.0020299969154532324,0.0,0.0,0.0,0.0
0.0,0.0,-0.0023843276349036083,-0.001556905017674335,-0.0017524832679344231,-0.002112836487981826,0.0,0.0,0.0,0.0
0.0,0.0,-0.002535324249618407,-0.0016299593996980336,-0.0018776990321232616,-0.0022004023592740577,0.0,0.0,0.0,0.0
0.0,0.0,-0.002700286550141444,-0.0017062122353497904,-0.0020107197546022524,-0.0022928243826241626,0.0,0.0,0.0,0.0
0.0,0.0,-0.002879359401927284,-0.0017858718756442443,-0.002151446989197634,-0.0023902446438047935,0.0,0.0,0.0,0.0
0.0,0.0,-0.0030725046493042412,-0.0018691560576458654,-0.0022997565453710574,-0.002492821742282906,0.0,0.0,0.0,0.0
0.0,0.0,-0.003279532183068405,-0.0019562880463451747,-0.0024555161357643455,-0.002600736804495133,0.0,0.0,0.0,0.0
0.0,0.0,-0.0035001435544618773,-0.0020474940872334643,-0.002618607049809959,-0.0027142011494925996,0.0,0.0,0.0,0.0
0.0,0.0,-0.0037339872745012206,-0.0021430022593728632,-0.0027889493702930195,-0.0028334654236745237,0.0,0.0,0.0,0.0
0.0,0.0,-0.003980724387754133,-0.002243042731559955,-0.0029665300412507443,-0.002958829916052064,0.0,0.0,0.0,0.0
0.0,0.0,-0.004240102377612291,-0.002347849334802127,-0.0031514328975766866,-0.0030906556631736756,0.0,0.0,0.0,0.0
0.0,0.0,-0.004512034968109274,-0.002457662276976958,-0.003343869588183088,-0.0032293758583251527,0.0,0.0,0.0,0.0
0.0,0.0,-0.004796684957204399,-0.0025727317444559266,-0.0035442101743775652,-0.003375506997757375,0.0,0.0,0.0,0.0
0.0,0.0,-0.0050945468688429595,-0.0026933220646730245,-0.00375301207142542,-0.003529659132136718,0.0,0.0,0.0,0.0
0.0,0.0,-0.005406525964418657,-0.0028197160467944744,-0.003971045931305653,-0.0036925445483636616,0.0,0.0,0.0,0.0
0.0,0.0,-0.005734010023924138,-0.002952219077902256,-0.004199317044285304,-0.0038649841889458287,0.0,0.0,0.0,0.0
0.0,0.0,-0.006078930304661603,-0.0030911625318834806,-0.004439080870315943,-0.004047911125955804,0.0,0.0,0.0,0.0
0.0,0.0,-0.006443808218021261,-0.003236906049099607,-0.004691851400634794,-0.004242370445985489,0.0,0.0,0.0,0.0
0.0,0.0,-0.006831784534702681,-0.003389838267596824,-0.004959401195485212,-0.004449514971979181,0.0,0.0,0.0,0.0
0.0,0.0,-0.007246628332737887,-0.0035503756308218138,-0.005243752143392632,-0.004670596346735474,0.0,0.0,0.0,0.0
0.0,0.0,-0.0076927234323701365,-0.003718958961287781,-0.005547156236619376,-0.004906951129278304,0.0,0.0,0.0,0.0
0.0,0.0,-0.00817503070356088,-0.0038960475722111124,-0.005872065949697695,-0.005159981706012795,0.0,0.0,0.0,0.0
0.0,0.0,-0.008699025367103264,-0.0040821107867969044,-0.006221094134748069,-0.005431131989225478,0.0,0.0,0.0,0.0
0.0,0.0,-0.009270609216180125,-0.004277616843827612,-0.006596963698343342,-0.005721858060656831,0.0,0.0,0.0,0.0
0.0,0.0,-0.009895998535284653,-0.004483019284173088,-0.007002447688259597,-0.0060335941112302765,0.0,0.0,0.0,0.0
0.0,0.0,-0.010581589358721912,-0.004698741031078233,-0.007440300781885753,-0.006367714222650589,0.0,0.0,0.0,0.0
0.0,0.0,-0.011333802560808204,-0.004925156492655138,-0.007913183518141796,-0.006725490725132029,0.0,0.0,0.0,0.0
0.0,0.0,-0.012158912073417273,-0.005162572123020062,-0.008423580938284585,-0.007108050040551268,0.0,0.0,0.0,0.0
0.0,0.0,-0.013062860253435601,-0.00541120597427828,-0.008973717585238787,-0.0075163270746150075,0.0,0.0,0.0,0.0
0.0,0.0,-0.014051065044793181,-0.005671166850807883,-0.009565471044443469,-0.00795101934846247,0.0,0.0,0.0,0.0
0.0,0.0,-0.01512822407189673,-0.005942433736395893,-0.010200286381451668,-0.008412542153552879,0.0,0.0,0.0,0.0
0.0,0.0,-0.016298121142556125,-0.006224836200831491,-0.010879093934461466,-0.008900986068854321,0.0,0.0,0.0,0.0
0.0,0.0,-0.01756344081293026,-0.006518036503585857,-0.011602232947664565,-0.009416078192664401,0.0,0.0,0.0,0.0
0.0,0.0,-0.01892559666440921,-0.006821514097189559,-0.012369383480424875,-0.009957148410729609,0.0,0.0,0.0,0.0
0.0,0.0,-0.020384578758682638,-0.007134553191861027,-0.013179508897268617,-0.010523101947160982,0.0,0.0,0.0,0.0
0.0,0.0,-0.021938825374905848,-0.007456233976880429,-0.014030811036721828,-0.011112399326043,0.0,0.0,0.0,0.0
0.0,0.0,-0.02358512360068123,-0.00778542800515537,-0.014920699878191421,-0.011723044712352854,0.0,0.0,0.0,0.0
0.0,0.0,-0.025318542661419783,-0.008120798138299423,-0.015845779183021595,-0.012352583405105273,0.0,0.0,0.0,0.0
0.0,0.0,-0.02713240305108418,-0.008460803324032116,-0.01680184918860108,-0.012998109029202263,0.0,0.0,0.0,0.0
0.0,0.0,-0.029018283596705937,-0.00880370834013022,-0.017783926995004067,-0.013656280722202234,0.0,0.0,0.0,0.0
0.0,0.0,-0.030966067578758198,-0.009147598494288416,-0.01878628481577522,-0.014323350345960995,0.0,0.0,0.0,0.0
0.0,0.0,-0.03296402797162868,-0.009490399122113639,-0.019802505782844815,-0.014995199479371514,0.0,0.0,0.0,0.0
0.0,0.0,-0.03499895079694337,-0.009829899581185898,-0.020825556515505998,-0.01566738567610578,0.0,0.0,0.0,0.0
0.0,0.0,-0.00063877017127762,-0.0007019592657080825,-0.0005683614410273798,-0.001011741261033437,0.0,0.0,0.0,0.0
0.0,0.0,-0.000654715168805285,-0.0007113334814415305,-0.0005950172021650562,-0.0010061768770707096,0.0,0.0,0.0,0.0
0.0,0.0,-0.0006739570295809334,-0.0007249487805914153,-0.0006234381020097761,-0.0010035189036620385,0.0,0.0,0.0,0.0
0.0,0.0,-0.0006956152934285594,-0.0007422753717804243,-0.0006530339315271106,-0.001003479301799357,0.0,0.0,0.0,0.0
0.0,0.0,-0.0007188490685939106,-0.0007627684155686728,-0.0006832354886151526,-0.0010058009944969347,0.0,0.0,0.0,0.0
0.0,0.0,-0.0007428741493064831,-0.0007858785073961258,-0.0007135054280013853,-0.001010262984178648,0.0,0.0,0.0,0.0
0.0,0.0,-0.0007669788519181009,-0.0008110621986727388,-0.0007433483562113512,-0.0010166844755187714,0.0,0.0,0.0,0.0
0.0,0.0,-0.0007905382135667306,-0.0008377923260417895,-0.0007723199360220637,-0.0010249279191261677,0.0,0.0,0.0,0.0
0.0,0.0,-0.000813026236871915,-0.000865567921877751,-0.0008000347890686887,-0.0010349009188462465,0.0,0.0,0.0,0.0
0.0,0.0,-0.0008340259120174663,-0.0008939234880156743,-0.0008261730156433411,-0.0010465569741285518,0.0,0.0,0.0,0.0
0.0,0.0,-0.0008532368023012361,-0.0009224374293362648,-0.0008504851863755671,-0.0010598950580700001,0.0,0.0,0.0,0.0
0.0,0.0,-0.0008704800392057531,-0.0009507394637693193,-0.0008727957003887136,-0.001074958060608206,0.0,0.0,0.0,0.0
0.0,0.0,-0.0008857006364856989,-0.000978516849981138,-0.0008930044475290058,-0.001091830154114729,0.0,0.0,0.0,0.0
0.0,0.0,-0.0008989670978022555,-0.0010055193027841002,-0.0009110867570694251,-0.0011106331645966234,0.0,0.0,0.0,0.0
0.0,0.0,-0.0009104683571613493,-0.0010315624983360666,-0.0009270916605600985,-0.0011315220551691698,0.0,0.0,0.0,0.0
0.0,0.0,-0.000920508153972789,-0.0010565301055672372,-0.0009411385408461185,-0.0011546796488245883,0.0,0.0,0.0,0.0
0.0,0.0,-0.0009294970031910408,-0.0010803743160069973,-0.0009534122813505868,-0.001180310734285631,0.0,0.0,0.0,0.0
0.0,0.0,-0.0009379419741412957,-0.0011031148802662515,-0.0009641570682404864,-0.0012086357115066925,0.0,0.0,0.0,0.0
0.0,0.0,-0.0009464345379138579,-0.0011248366948575215,-0.0009736690318767906,-0.001239883941896152,0.0,0.0,0.0,0.0
0.0,0.0,-0.0009556367815322713,-0.0011456860168239475,-0.0009822879419793974,-0.00127428697242544,0.0,0.0,0.0,0.0
0.0,0.0,-0.0009662663166588713,-0.0011658654148890024,-0.0009903881923784964,-0.001312071802431902,0.0,0.0,0.0,0.0
0.0,0.0,-0.000979080230919054,-0.0011856275937194723,-0.0009983693254568644,-0.0013534543572065799,0.0,0.0,0.0,0.0
0.0,0.0,-0.000994858440832868,-0.001205268251714698,-0.001006646353038931,-0.001398633323586215,0.0,0.0,0.0,0.0
0.0,0.0,-0.001158953831378146,-0.0011974054190190208,-0.0010017055663481991,-0.001485934376082315,0.0,0.0,0.0,0.0
0.0,0.0,-0.0012358666155389136,-0.0012173314558982613,-0.0009826357681687378,-0.001509803362529095,0.0,0.0,0.0,0.0
0.0,0.0,-0.0013066279310735259,-0.0012424008590090074,-0.000983480898083723,-0.0015460114539739512,0.0,0.0,0.0,0.0
0.0,0.0,-0.0013707177553121622,-0.0012722851657111273,-0.0010031753400187166,-0.0015942035384535584,0.0,0.0,0.0,0.0
0.0,0.0,-0.0014280242306096173,-0.001306685523713394,-0.0010403870314904117,-0.0016538764149532864,0.0,0.0,0.0,0.0
0.0,0.0,-0.0014788510030494771,-0.0013453428416906766,-0.001093578483500798,-0.0017243989782189627,0.0,0.0,0.0,0.0
0.0,0.0,-0.0015239092430163097,-0.0013880460336439674,-0.0011610784187750089,-0.0018050389569153535,0.0,0.0,0.0,0.0
0.0,0.0,-0.0015642938694977416,-0.0014346380293135314,-0.0012411624096335737,-0.0018949958286556836,0.0,0.0,0.0,0.0
0.0,0.0,-0.0016014441089504628,-0.0014850193124100494,-0.0013321405165226093,-0.0019934392755496543,0.0,0.0,0.0,0.0
0.0,0.0,-0.0016370891731551998,-0.0015391488536675487,-0.0014324495908693575,-0.0020995522853113416,0.0,0.0,0.0,0.0
0.0,0.0,-0.0016731805156363216,-0.001597042423170077,-0.001540747625002413,-0.00221257775556435,0.0,0.0,0.0,0.0
0.0,0.0,-0.0017118127969714706,-0.0016587683916669902,-0.0016560073196393932,-0.002331867233039815,0.0,0.0,0.0,0.0
0.0,0.0,-0.001755136327748247,-0.0017244412586100402,-0.0017776059062870986,-0.0024569302250947384,0.0,0.0,0.0,0.0
0.0,0.0,-0.0018052643351183654,-0.0017942132698544528,-0.001905408215972684,-0.0025874823680963875,0.0,0.0,0.0,0.0
0.0,0.0,-0.0018641788861532196,-0.0018682646045383635,-0.0020398400324713618,-0.002723490634557604,0.0,0.0,0.0,0.0
0.0,0.0,-0.0019336396712253973,-0.0019467927127092676,-0.0021819489101083823,-0.0028652137159750034,0.0,0.0,0.0,0.0
0.0,0.0,-0.0020151000788311037,-0.0020300014671489172,-0.0023334498725548656,-0.003013235736922667,0.0,0.0,0.0,0.0
0.0,0.0,-0.0021096350590125556,-0.002118090849402551,-0.002496753735846579,-0.003168491541853368,0.0,0.0,0.0,0.0
0.0,0.0,-0.0022178851602634225,-0.0022112479168429396,-0.002674976208904787,-0.0033322819507087364,0.0,0.0,0.0,0.0
0.0,0.0,-0.002340020825195785,-0.0023096397912917488,-0.002871926407807387,-0.003506277601757819,0.0,0.0,0.0,0.0
0.0,0.0,-0.0024757305408834177,-0.002413409368133867,-0.0030920739628890904,-0.0036925102863595086,0.0,0.0,0.0,0.0
0.0,0.0,-0.002624235765922622,-0.0025226743672126383,-0.0033404944848958672,-0.0038933510242560093,0.0,0.0,0.0,0.0
0.0,0.0,-0.0027843347109587245,-0.0026375302338831116,-0.0036227937705156396,-0.004111474520648198,0.0,0.0,0.0,0.0
0.0,0.0,-0.002954476053747633,-0.0027580572527954716,-0.00394501174988577,-0.004349810076477406,0.0,0.0,0.0,0.0
0.0,0.0,-0.0031328625522656023,-0.002884332062256873,-0.004313507789736811,-0.004611479477817925,0.0,0.0,0.0,0.0
0.0,0.0,-0.003317583315387251,-0.003016443558888743,-0.004734829546219341,-0.004899722854194619,0.0,0.0,0.0,0.0
0.0,0.0,-0.0035067722413889353,-0.003154512967624408,-0.0052155680924076105,-0.005217813953045257,0.0,0.0,0.0,0.0
0.0,0.0,-0.0036987888857424735,-0.0032987176289394514,-0.005762202509561684,-0.005568966711879553,0.0,0.0,0.0,0.0
0.0,0.0,-0.003892416819872168,-0.0034493178324800145,-0.006380937512988637,-0.00595623540448932,0.0,0.0,0.0,0.0
