alt,Mach,TRA,T2,unit,cycle,Fc,hs,T48,T50,P50,Wf,Nf,Nc,T24,T30,P15,P21,P24,Ps30,P40,P2,T40,P30,P45,W21,W22,W25,W31,W32,W48,W50,SmFan,SmLPC,SmHPC,phi,fan_eff_mod,fan_flow_mod,LPC_eff_mod,LPC_flow_mod,HPC_eff_mod,HPC_flow_mod,HPT_eff_mod,HPT_flow_mod,LPT_eff_mod,LPT_flow_mod
11004.0,0.544193983078003,59.7651977539063,511.1013301093442,1.0,11.0,1.0,1.0,1687.864113685535,1160.0196732181726,13.021568919661576,3.027355938863875,2004.8572740178224,8389.72362606748,589.6845994871783,1374.327894896925,15.99869043599385,16.24232531572975,18.844313326276925,280.75515671317123,285.8438881427755,12.73974586950575,2608.9061957578624,299.31297187725227,53.002282114251585,2326.901334894298,201.8346226247225,201.830943526243,23.350030204037527,14.010018122422501,189.82740116879899,200.92809809534123,19.738040322642647,8.075014425003463,32.74487536485062,38.834586199871,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004812443999049,0.0,-0.0004749053970501,-0.0009667415888851
10251.25,0.465443998575211,59.9409790039063,515.3038180810727,1.0,12.0,1.0,1.0,1687.54604007111,1180.220536235565,13.699699385132476,3.229040767268012,2000.28104567367,8394.000002885428,592.6341096792412,1376.26927345707,16.59446412082375,16.84717169626775,20.504582505661872,301.8624723409935,307.4607859962035,13.351042965645625,2609.1064034324477,321.94846701173174,56.819965697617654,2460.0531007964555,217.2607677457955,217.2627813439615,25.172916046255395,15.1037496277533,204.60910896450625,216.5584614353565,18.987963623294178,8.687931543662351,31.735136996035752,38.895726589565726,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005063353670036,0.0,-0.0004992579715626,-0.0009904767950179
10910.0,0.508535981178284,58.358959197998,516.602759584296,1.0,13.0,1.0,1.0,1674.17571991811,1179.58749903798,14.023294869089199,3.10430114503775,1983.15896532542,8357.543905902041,590.502463940316,1364.7161916027999,16.5717656122477,16.8241275251246,20.4825850569126,296.266469889386,302.037598616636,13.785905461136599,2589.71569919077,316.269736771346,55.665436620722296,2412.13785720455,214.906539745759,214.895198466979,24.8932453189119,14.935947191347198,202.231281685731,214.05111518615,19.175785969472,8.38567296697969,31.859612350014896,38.5978438143044,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005318729263083,0.0,-0.0005234797576768,-0.0010145308922703
10486.0,0.5226479768753051,59.237857818603494,510.96676812069256,1.0,14.0,1.0,1.0,1686.7488637266124,1162.2970183109298,13.022854283548774,3.03991850352832,1998.24056375186,8386.222844609874,588.8869144396675,1373.3134713538625,16.03164884238295,16.275785626784675,18.89169506881605,281.94538483866074,287.04904191433025,12.725808716225824,2607.3194876572497,300.57491299929876,53.211907785321024,2325.720107998225,202.705293026046,202.704591165442,23.453229831417897,14.071937898850699,190.66572290985698,201.81443822193376,19.387193680665924,8.234636936904366,31.23077939104425,38.81549231212355,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005575934302143,0.0,-0.0005474793472522,-0.0010387044923541
10486.0,0.5226479768753051,59.237857818603494,510.96676812069256,1.0,15.0,1.0,1.0,1686.5459756748824,1162.190987525455,13.023458949105,3.0399081749615195,1998.240563725025,8386.528458282177,588.8754818504538,1373.3835709331624,16.0316189393468,16.275755268372425,18.890878292210775,281.9870714631053,287.09379765844,12.725808716225824,2607.166899142745,300.6217776528165,53.21305608317505,2325.7447999793426,202.74237720168475,202.74167479372875,23.457610335009274,14.074566201005576,190.70075680991897,201.851511730211,19.388502840604602,8.247953894402361,31.240189402715178,38.8096224155463,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005832494271094,0.0,-0.0005711860198384,-0.0010628254579236
14733.0,0.5649840235710141,70.66355895996091,511.615907683574,1.0,16.0,1.0,1.0,1792.0572962321598,1197.579542189765,13.120395237332101,3.420143653922855,2142.235007119275,8531.839296702225,593.7627985003616,1419.756795844225,15.70087422059485,15.939973828015098,18.3595254040059,297.0847142837295,301.9017100188135,12.895439106243302,2759.611844504935,316.12744504587795,56.40465864051605,2231.41883955266,206.789519688555,206.78825281338203,23.9356123635808,14.361367418148449,194.9046767021745,206.27792915352148,19.8900043051949,9.122801750824244,32.272916245803,41.4358360970349,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006086129514619,0.0,-0.0005945498695466,-0.0010867496462721
10251.25,0.465443998575211,59.9409790039063,515.3038180810727,1.0,17.0,1.0,1.0,1687.3599007932976,1180.0658631072351,13.699882979282652,3.2287774343015174,2000.2810458890876,8394.199851475923,592.627008741223,1376.29637889669,16.59443321849995,16.847140323350175,20.503983908273774,301.88591683757875,307.486914253647,13.351042965645625,2608.9420127344774,321.975826443609,56.82916638666632,2460.074940036165,217.28760734078776,217.28961546294602,25.176085826560474,15.105651495936275,204.63420391188822,216.58503225215648,18.988553647779675,8.696216569981715,31.74324005396155,38.89033498699098,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006334784361632,0.0,-0.0006175415926529,-0.0011103610536501
14733.0,0.5649840235710141,70.66355895996091,511.615907683574,1.0,18.0,1.0,1.0,1792.760254155155,1198.241228937045,13.120628591008401,3.421954327636635,2142.23498816507,8531.6680997996,593.7714136620921,1419.7675040548002,15.7008956562103,15.939995590061251,18.3599986024157,297.10253797082,301.9137900752275,12.895439106243302,2760.38903551349,316.14009431961006,56.41033600578315,2231.40467009465,206.7675341070055,206.766268050819,23.933015413503,14.35980924810175,194.8857098718215,206.257753247892,19.8892162548646,9.113336431934554,32.25028453131735,41.45527292999981,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006576652003798,0.0,-0.0006401519475591,-0.0011335714008841
12776.0,0.47961899638176003,75.2338409423828,515.9511743358203,1.0,19.0,1.0,1.0,1815.1376252765026,1220.2333476991325,13.804721899532524,3.726683666400065,2173.1973202902323,8574.247341178361,598.2964593208433,1433.194226664075,16.789787770185075,17.04546981744675,20.625842933658753,325.3682665701835,330.695349447788,13.53489501222135,2793.2233972266904,346.27785282490976,61.49716978397428,2441.7243597659203,227.2597719050645,227.3011072206465,26.358693290438875,15.8152159742633,214.4665743986925,226.9658256090625,18.803093594077772,9.820213527910962,32.12776026794912,41.9316977034028,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006810194749983,0.0,-0.0006623909042717,-0.0011563192174291
10832.75,0.47376000881195096,59.677310943603494,512.5996609580857,1.0,20.0,1.0,1.0,1686.5164858720723,1167.7255733671275,13.14367245057495,3.043227492428575,1998.0344500634849,8379.495081484958,587.7645466821617,1371.3813536036075,16.202676269699698,16.449417532690024,19.63022812469805,285.683269136743,291.03240207953274,12.926894575316576,2607.333563967545,304.745970763909,53.74950487319975,2363.9628031616976,207.04301535800073,207.04287450943826,23.9656895514274,14.379413730856424,194.73872804295723,206.1298328171095,19.07886607584415,8.642334390415616,30.63395462616925,38.88534913539676,0.0,0.0,0.0,0.0,0.0,0.0,-0.000703415937284,0.0,-0.000684286505644,-0.0011785684955637
10016.0,0.456119984388351,58.358959197998,509.93411809188,1.0,21.0,1.0,1.0,1685.6787229810852,1165.049839854165,13.45962480038455,3.064463450326725,1992.9739653502752,8389.68595203923,590.578613850056,1374.4180826582951,15.91624117193495,16.1586204791218,19.23615675538465,284.8144365239505,290.003866139808,12.8750174587172,2605.413443156795,303.66896977990405,53.75259683790836,2362.8312255466,205.0471983414985,205.048306449797,23.73008119938225,14.23804871962935,192.91574417068898,204.1903425464135,18.64404579903075,8.581762192657376,30.451531881122,38.735195112522604,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007247587363878,0.0,-0.0007058834671609,-0.0012003069986234
12776.0,0.47961899638176003,75.2338409423828,515.9511743358203,1.0,22.0,1.0,1.0,1815.3337965426524,1220.3016096545998,13.803978591817849,3.72648055817047,2173.197313935795,8573.856614330187,598.3143880823179,1433.1110896547948,16.789856188908974,17.0455392780802,20.62710707996425,325.3046278951598,330.6283336430345,13.53489501222135,2793.3590495238673,346.20767920736574,61.4925411123709,2441.6855632254524,227.21121384088673,227.25540077636074,26.353294216707603,15.811976530024548,214.41829568985025,226.91652228346152,18.801662128947903,9.8007146608213,32.118851959419025,41.937446374795776,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007449820016004,0.0,-0.0007272415459643,-0.0012215443165289
13260.0,0.522081017494202,61.1714401245117,506.446041534702,1.0,23.0,1.0,1.0,1669.6782166019,1145.67795987524,12.3057713655242,2.7721041852039097,1996.7435429176603,8326.6026628342,578.2321195273599,1355.14677830599,15.0811958863896,15.310858767908199,17.7094035063036,257.855358906959,262.458299659259,12.0935626516379,2583.4500623294502,274.825444669381,48.6604716045051,2122.44719280862,186.581440160002,186.583162370547,21.5488860550209,12.9293316330125,175.16312721138598,185.425248180714,19.342079926575803,8.48612969374681,30.1170407609298,38.7033387152964,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007640498355054,0.0,-0.000748433713043,-0.0012423097680327
14697.0,0.551186978816986,70.92723083496091,511.653489834435,1.0,24.0,1.0,1.0,1764.6139746401898,1189.77674584445,13.0422783143134,3.3343061780351504,2110.28015698743,8492.282982688901,592.048256945626,1407.28727617053,15.849533714984801,16.0908971725734,19.2469479126434,296.825909063231,301.91864804159303,12.819559476373,2719.95368832552,316.145181195386,56.0569394999855,2326.01779530419,209.519176486474,209.517732175224,24.2580321131983,14.554819267919,197.35998016612098,208.87827891084302,20.3398662716132,8.94777341549666,31.3238903730675,40.7689562423611,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007819558041999,0.0,-0.0007695441650209,-0.0012626502518242
10910.0,0.508535981178284,58.358959197998,516.602759584296,1.0,25.0,1.0,1.0,1675.1329099789903,1180.4241777148,14.0231093657821,3.10629954957679,1983.15887217226,8356.962407693341,590.524241737268,1364.62103685791,16.571878921095,16.8242425594873,20.484656376914998,296.217117560513,301.976979834875,13.785905461136599,2590.67081085032,316.206261607199,55.68689073239321,2412.08201986092,214.813820252847,214.802438382455,24.882288033927498,14.9293728203565,202.145571188685,213.960301677053,19.1732636027234,8.35996042087114,31.8235713129005,38.625094655669606,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007987219462979,0.0,-0.0007906662137206,-0.0012826281477483
10910.0,0.508535981178284,58.358959197998,516.602759584296,1.0,26.0,1.0,1.0,1674.9285870558201,1180.2071972943302,14.0228682860399,3.10553079535705,1983.15886665798,8356.8886494236,590.52653707163,1364.58752809932,16.5718928698389,16.8242567206486,20.484912831316898,296.18778435808997,301.94847402293595,13.785905461136599,2590.41332400332,316.176412589462,55.6854667586509,2412.07563379375,214.80477391035703,214.79339502735198,24.8812197876059,14.928731872563601,202.136259167141,213.95049189638598,19.172967555266197,8.35689774054589,31.8295280727036,38.619358122069,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008143973312884,0.0,-0.0008119000926708,-0.0013023193648581
11868.0,0.4385272413492203,54.931247711181605,509.8872590387565,1.0,27.0,1.0,1.0,1656.7944122898998,1177.39988188726,13.6659202598775,3.068725177781615,1933.7755277645051,8338.905081955645,583.5326409088755,1359.4044414449224,16.059411021540697,16.3039705802444,19.371070606558753,287.04108894261225,292.0890304287112,12.866296986954223,2565.22317069211,305.85238788346703,54.07510748039843,2265.9299448457773,207.29959305876977,207.29014085762176,23.994897888806626,14.396938733283925,194.99294654057,206.39183484345074,16.8045807810043,9.549552336574498,30.87807761602645,38.16958066347705,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008290562058031,0.0,-0.0008333507199557,-0.0013218116249396
10486.0,0.5226479768753051,59.237857818603494,510.96676812069256,1.0,28.0,1.0,1.0,1687.6060553842901,1163.1325204618727,13.023829619854224,3.042223944643127,1998.24056271433,8386.092973011055,588.892177362139,1373.33434351479,16.03166958137795,16.275806681602003,18.89207115228555,281.9830923012083,287.07986200642875,12.725808716225824,2608.2787808063777,300.60718534704574,53.224035098721146,2325.7087562118677,202.68822719541174,202.68752384785626,23.451213754528027,14.0707282527168,190.65190100594648,201.79967773106773,19.386573254792303,8.228517275632147,31.20222569301895,38.83972956460383,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008427957732865,0.0,-0.0008551254563124,-0.0013412030587089
10832.75,0.47376000881195096,59.677310943603494,512.5996609580857,1.0,29.0,1.0,1.0,1686.8689135112375,1168.015431522825,13.143410241014525,3.043694871067875,1998.0340934280998,8379.195509374562,587.775936249965,1371.3234971341424,16.202750598703325,16.449492993607425,19.6310730369012,285.64979171608474,290.99435564182227,12.926894575316576,2607.6626784223026,304.7061315621178,53.76934297605645,2363.9350501473923,207.00058704311476,207.000446309865,23.960677720352727,14.376406632211676,194.70255143825176,206.08792138171825,19.077564161499875,8.627851337963442,30.6202765139053,38.89533351144708,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008557336583193,0.0,-0.0008773318961926,-0.0013606011774191
10910.0,0.508535981178284,58.358959197998,516.602759584296,1.0,30.0,1.0,1.0,1675.30510940552,1180.5732093966499,14.0230900131641,3.10669117535519,1983.15885726774,8356.89353035947,590.527263939676,1364.61378864525,16.5718911768665,16.824255001895,20.4849006637619,296.21388328030497,301.97192045106897,13.785905461136599,2590.85243434728,316.200963823109,55.6974252751579,2412.0745404366503,214.80139555876,214.790013958513,24.880820398849302,14.9284922393096,202.13421583554,213.948263096244,19.172960398432103,8.35687682573387,31.8175780515829,38.6299567278383,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008680051113236,0.0,-0.0009000757276877,-0.0013801222655685
11004.0,0.544193983078003,59.7651977539063,511.1013301093442,1.0,31.0,1.0,1.0,1688.877927389965,1160.9249381372001,13.0222426733786,3.029589655745605,2004.8575644260975,8389.321697506537,589.7001546552425,1374.284833592435,15.998759127673324,16.242395053475402,18.845418202051,280.75399387215623,285.83329086486475,12.73974586950575,2609.975351265567,299.3018752511665,53.01006577581356,2326.8679396077277,201.78480879058228,201.7811309331335,23.3441460914764,14.006487654885824,189.78256320180898,200.88051960417675,19.736185999182275,8.057044632802274,32.707468262454725,38.863408875371576,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008797600125072,0.0,-0.0009234586948178,-0.001399891221287
12776.0,0.47961899638176003,75.2338409423828,515.9511743358203,1.0,32.0,1.0,1.0,1816.01836799108,1220.98589360821,13.805097284234149,3.72875030437031,2173.1973861204497,8573.85815912473,598.3151202184793,1433.1629765099174,16.7898560092186,17.045539095653425,20.627092651209523,325.3558366238885,330.674267489748,13.53489501222135,2794.1586383956,346.2557774761765,61.518665505387574,2441.681484318098,227.20994546009575,227.25090859997022,26.35276357837155,15.8116581470229,214.41744071902676,226.913915856311,18.80158227326885,9.799978671353323,32.101051958674375,41.9563680673773,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008911597356568,0.0,-0.0009475766927946,-0.0014200418504345
11868.0,0.4385272413492203,54.931247711181605,509.8872590387565,1.0,33.0,1.0,1.0,1657.544910289885,1178.025250630865,13.665856167326849,3.0701473874823675,1933.77548157497,8338.454925627073,583.547312014841,1359.35554005629,16.0594588513555,16.304019138432004,19.372178943775676,287.019140017557,292.05671305499374,12.866296986954223,2566.004233076728,305.8185477015642,54.09356993416495,2265.8838837326202,207.24145977452176,207.23195332987925,23.98802448709205,14.3928146922552,194.939372536932,206.33506226575227,16.80264040056355,9.529985030223585,30.852200349773277,38.191094455272946,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009023739327698,0.0,-0.0009725180235521,-0.0014407175991325
13260.0,0.522081017494202,61.1714401245117,506.446041534702,1.0,34.0,1.0,1.0,1669.65036894299,1145.6264077882302,12.305618786893302,2.7719056297916205,1996.74355906989,8326.533801826801,578.234668656783,1355.12658711879,15.0812073086587,15.3108703641205,17.7095306054695,257.842103175222,262.444886478662,12.0935626516379,2583.39930654608,274.811399454096,48.6675432011551,2122.44217434299,186.573870617201,186.575592125586,21.5479918198349,12.9287950919009,175.15577665461004,185.41748118083,19.341780958174898,8.4831303988414,30.1175215341215,38.7025565279211,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009135772995691,0.0,-0.0009983618351867,-0.0014620726880989
11835.25,0.5302079916000371,75.1459503173828,513.3466701385455,1.0,35.0,1.0,1.0,1808.7761228516802,1219.1558378806,13.479730022441698,3.7404054684520123,2152.488713980465,8574.736066860756,600.2534255694835,1433.4026186957226,15.767852231161676,16.007971808285948,19.89687102825215,323.25446679214,328.50993086641654,13.14454524421995,2783.0913694600326,343.9894564046248,61.33879218752725,2408.9600165622,223.74896100083225,223.7482893010145,25.939016673682275,15.56341000420935,211.25002957511,223.55613717014123,19.534826122453403,9.364947501840888,32.33509824656552,41.6892986412627,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009249463797399,0.0,-0.0010251767650463,-0.0014842735915095
13500.0,0.5326177626848221,72.9486999511719,512.2837307439358,1.0,36.0,1.0,1.0,1798.6700496259602,1213.424614192015,13.130837204307273,3.6629229822431877,2138.21356210406,8557.455056155924,598.7856674191785,1428.00317275746,15.969544116579401,16.2127351437354,19.72399027038715,318.2295179461025,323.442548021101,12.913927494768426,2768.237943328912,338.683296357174,60.385811533535225,2393.4886115671825,220.91019842214848,220.9069458877345,25.6033829829887,15.362029789793247,208.48955641370677,220.6392983067185,19.640038186169527,9.180997797613312,33.1689858829659,41.43256889927092,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009366564623792,0.0,-0.0010530198021377,-0.0015075007838961
10832.75,0.47376000881195096,59.677310943603494,512.5996609580857,1.0,37.0,1.0,0.0,1687.3556374449024,1168.4990134489249,13.143980529394376,3.0450517613699453,1998.0344811600526,8379.144335617862,587.778128201047,1371.3409734132451,16.202766293327926,16.449508927236522,19.6312514467106,285.6742730153685,291.01480002637027,12.926894575316576,2608.213353763332,304.7275392946285,53.77949903790422,2363.9291855423025,206.99164585196576,206.991505265637,23.95962155950335,14.375772935701999,194.6954771740175,206.080350122539,19.077284613066,8.624796629770177,30.604259956966473,38.909136610980696,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011129344487942,0.0,-0.0011663591448643,-0.0014420829142164
13500.0,0.5326177626848221,72.9486999511719,512.2837307439358,1.0,38.0,1.0,0.0,1799.0244657742223,1213.6703306597824,13.1304052613825,3.6633499808248247,2138.2135697174203,8557.123634078504,598.8003523296762,1427.94578149826,15.96959596891995,16.2127877857055,19.72508730946432,318.19070785496604,323.3994156518278,12.913927494768426,2768.5657120330875,338.638131572595,60.37845986561092,2393.4615540537375,220.867836760092,220.86458444638802,25.5983790377296,15.359027422637748,208.44995209117698,220.5973641232035,19.63895450252025,9.164270047712638,33.154499965294626,41.442455077616074,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011407554147805,0.0,-0.0011735803224315,-0.0015663330840229
10251.25,0.465443998575211,59.9409790039063,515.3038180810727,1.0,39.0,1.0,0.0,1689.717797860565,1182.2178165832001,13.700270148692649,3.2338877101218575,2000.2811703105674,8392.827026812458,592.6761074987717,1376.18045776177,16.59465998809235,16.8473705462867,20.50801441796315,301.80699426655576,307.381368943509,13.351042965645625,2611.3437641043847,321.86530779424976,56.8480267321911,2459.929980971113,217.10050028507598,217.104138887498,25.154176406085675,15.0925058436514,204.46403544688374,216.404662829269,18.98393344691395,8.637724382321966,31.65609260027975,38.95730168209917,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011694558793754,0.0,-0.0011842055025927,-0.0016807623299625
13500.0,0.5326177626848221,72.9486999511719,512.2837307439358,1.0,40.0,1.0,0.0,1799.2381103428224,1213.869092961915,13.130631757756198,3.6639227425591954,2138.2135785710548,8557.065003498778,598.8031862596088,1427.9473575766,15.969606859573801,16.21279884220695,19.7252946623902,318.1952336824295,323.40202554262623,12.913927494768426,2768.8002008148023,338.64086444254076,60.3851871693795,2393.456461068645,220.85983913903772,220.85658715857875,25.597434358107076,15.358460614864224,208.44296763609174,220.58993984945477,19.63868354402915,9.161114011476444,33.1477429545547,41.44834721180995,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011990334122464,0.0,-0.0011982753821658,-0.0017858883678933
13260.0,0.522081017494202,61.1714401245117,506.446041534702,1.0,41.0,1.0,0.0,1670.85963379835,1146.7011159879198,12.3057708106751,2.7743349432912896,1996.7433466495802,8326.04021761417,578.253661241879,1355.07295110434,15.081308593176802,15.3109731910424,17.7104709657675,257.839328953869,262.43167241395,12.0935626516379,2584.67216645853,274.797562737121,48.6864313820627,2122.4048099734,186.517479171689,186.51917498078097,21.5413275446048,12.9247965267629,175.10485193505102,185.36345182618197,19.3395813018703,8.460775217618929,30.076706229240305,38.7368755216069,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012295100090716,0.0,-0.0012158207019101,-0.0018828053180311
