fan_eff_mod,fan_flow_mod,LPC_eff_mod,LPC_flow_mod,HPC_eff_mod,HPC_flow_mod,HPT_eff_mod,HPT_flow_mod,LPT_eff_mod,LPT_flow_mod
0.0,0.0,0.0,0.0,0.0,0.0,-0.001319133088303027,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0013394361310963806,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.001114533945542998,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.001157307562861773,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.001201144516428707,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0012458042637028036,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.001291064380677779,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0013367253435605593,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0013826152955212613,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0014285947399616836,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0014745610998487613,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.001520453081445812,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0015662547802991274,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0016119994676263745,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.001657772996343948,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0017037167678730478,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0017500302035871147,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0017969726683016289,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0018448647975430805,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0018940891854405282,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0019450903959179636,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.001998374266379546,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0020545064802093274,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0021141103920768005,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.002177864098172235,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0022464967519934603,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0023207841350732193,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.002401543500967512,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0024896277198082134,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.002585918759643719,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0026913205495356857,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.002806751277826391,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0029331351870294465,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.003071393934312297,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.003222437593420475,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0033871553800486776,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0035664061879870355,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.003761009027787726,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.003971733463129673,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.004199290142443757,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.004444321524654675,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.004707392898056114,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.004988983790350729,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.005289479865742212,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.005609165401680881,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.005948216433454773,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.006306694649331944,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0066845421124452605,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.00708157687814351,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.007497489567186636,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.007931840946041609,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.008384060555733614,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.008853446420347556,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.009339165855475524,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.009840257385792953,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0103556337696607,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.010884086117315,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0114242890779723,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.011974807060162839,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.012534101438959257,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.013100538693601458,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.013672399409465177,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.014247888069485536,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.014825143552134613,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.015402250245954116,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.015977249684541235,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0006427960571537966,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0006449082823284848,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.000649588755237439,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0006567817019794112,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0006664242000759793,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0006784468397285129,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0006927744521137767,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0007093268995830241,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0007280199218024381,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0007487660310753104,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0007714754493295633,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0007960570785481729,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0008224194957755339,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0008504719632607318,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0008801254438072356,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0009112936109991919,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.000943893843673699,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0009778481938150538,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0009153792126565014,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0009672401047277255,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0010174464450582689,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0010660600675418586,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0011132095843886507,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0011590928397493551,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0012039787402461383,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0012482084166159611,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0012921956762788536,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.001336426712922883,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0013814590460983814,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0014279196712667502,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.001476502408688149,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0015279644478676403,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0015831220929275547,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.001642845723133262,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0017080539917737137,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.001779707295572148,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0018588005556782932,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0019463553599471642,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0020434115245412925,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0021510181407852656,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.002270224180553485,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0024020687401736943,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0025475710087963033,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0027077200523088654,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0028834645081012504,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0030757022892308325,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0032852703987424764,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0035129349560233526,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.003759381537076887,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.004025205929470959,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.004310905400447042,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.004616870573272069,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.004943378002408116,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.005290583532495427,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.005658516519551981,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.006047074985243072,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.006456021766663685,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0068849817148723975,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.007333439985539475,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.007800741454622135,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.008286091281079004,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.008788556627407214,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.009307069537360789,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.00984043095871689,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.010387315887533142,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.010946279599117623,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.011515764920044127,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.012094110485110405,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.012679559913288391,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.013270271827554024,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.013864330635122367,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0144597579771436,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.015054524750421128,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.015646563598262355,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.016233781763225492,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0010453830061068776,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0010526006885676052,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0010609426683347535,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0010703430673867308,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0010807371996256199,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.00109206205610689,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0011042567590192993,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0011172629801710558,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0011310253201735443,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.001145491644997886,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.001160613377103885,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0011763457389001543,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.001192647946880941,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0012094833553914991,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0012268195495922255,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0012446283878138928,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0012628859941132167,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0012815727024425671,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0013006729544301774,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0013201751533212882,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0013400714771470636,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0013603576546611317,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.00138103270800554,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0014020986664336878,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0014235602557215858,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0013171066902628059,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0013348482803218435,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.001354784490718828,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0013768447640436967,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0014009501880858479,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0014270141254541634,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0014549429575128176,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.001484636940929694,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0015159911736156127,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0015488966652590242,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0015832415060590267,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0016189121256448757,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0016557946325678457,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0016937762231854885,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0017327466472490073,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0017725997160819955,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0018132348379240595,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0018545585638276348,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0018964861264739962,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.00193894295342156,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.001981866135654351,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0020252058318645616,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0020689265887058315,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.002113008557304655,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0021574485866233456,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0022022611748438374,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0022474792607804733,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0022931548384440984,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.002339359379252166,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0023861840480145034,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.002433739700699525,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.002482156654090582,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.002531584219757059,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0025821899972627168,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.002634158924189423,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0026876920833385086,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0027430052703505845,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.002800327327920342,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.002859898255743139,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0029219671082690904,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0029867896952292597,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.003054626102681866,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0031257380549832223,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0032003861405631765,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0032788269266511103,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0033613099901192095,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0034480748933482536,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.003539348135454695,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.003635340110316318,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0037362421035778077,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.003842223361190154,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.003953428262028079,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.004069973626727502,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.00419194619409448,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.004319400295255994,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.004452355754164296,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.004590796041145035,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.004734666703910336,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.004883874097873409,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0050382844347214295,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.005197723165069403,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0053619747076616275,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.005530782534051995,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.005703849614021038,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.005880839223222408,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.006061376110741092,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.006245048020435837,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.006431407556176722,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.00661997437742401,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.006810237708069258,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.007001659138116953,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0071936756946721185,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.007385703155842445,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.00757713957861067,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.007767369009502586,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.00030855650012528036,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0003213613889897892,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0003352071019468131,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0003499869517150098,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0003655978657325469,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0003819410981151885,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0003989228801759472,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.00041645500397052664,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0004344553342564921,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.00045284824524295534,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0004715649795450465,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0004905439278311587,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0005097308287422826,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0005290788897583574,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0005485488307667694,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0005681088531387709,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0005877345381227381,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.000607408679303242,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.000627121054736929,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0006468681451454036,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0006666528052099744,0.0,0.0,0.0
